Id,SalePrice
1638,203353.32614721032
1639,180893.48943807557
1640,260806.08247257152
1641,176337.13824485082
1642,255915.57465621646
1643,229470.99155418904
1644,227014.91923573473
1645,249179.37051156966
1646,161777.77091651165
1647,153983.6697331972
1648,136773.1851044764
1649,140617.53615734575
1650,104396.75753875764
1651,114644.58413192083
1652,102722.36564702215
1653,105277.51258324191
1654,143219.363514374
1655,136236.1074226643
1656,137705.0139456644
1657,140428.9859199574
1658,146135.27743602765
1659,106640.24284057587
1660,144472.05528337986
1661,413885.614583708
1662,345371.61921683606
1663,363151.41705169703
1664,428622.3246108602
1665,313462.81409781193
1666,310163.31426354824
1667,340219.88457569026
1668,346953.90025251
1669,297932.6409362835
1670,347355.0888521288
1671,265610.08482818655
1672,398442.60436725186
1673,273050.5427969595
1674,247827.9395402053
1675,201808.74557981524
1676,207391.92214795935
1677,205209.73632096977
1678,425139.665338338
1679,349463.4670996041
1680,325496.5255308425
1681,282740.791766576
1682,292337.7933096229
1683,185549.62826403207
1684,192782.18017121532
1685,196196.07136271417
1686,171750.7612775627
1687,183247.15145119466
1688,206715.86400955066
1689,211110.64381282683
1690,213878.4195496447
1691,198228.59636708966
1692,272391.02994515
1693,183429.17549428856
1694,183752.21334365464
1695,162775.03982479847
1696,267164.6319143269
1697,162415.81443177024
1698,315581.08472519636
1699,324806.06536015694
1700,238753.3072750672
1701,267703.244585474
1702,250631.13576485834
1703,248453.99057465768
1704,277089.43361029646
1705,256350.49549580063
1706,384361.1860390627
1707,226409.16540697255
1708,217083.9453730703
1709,261175.63003657444
1710,223346.12020697643
1711,269565.3624058872
1712,263166.5099151656
1713,285614.4105673507
1714,228279.2479786378
1715,216089.06118437392
1716,192502.30259944673
1717,184570.2584591112
1718,136294.06874763977
1719,219960.5801034032
1720,262109.53491459263
1721,188400.0972754252
1722,130812.67842032958
1723,172389.1855133049
1724,224050.7025243106
1725,243923.00109314336
1726,194444.09840333706
1727,163210.33226688055
1728,195113.93586577754
1729,167601.42905271112
1730,170733.24606594502
1731,126408.63418808766
1732,129238.62997291586
1733,108853.59048789367
1734,116433.99714560385
1735,149706.33122238133
1736,97991.66192962602
1737,304510.971696486
1738,226755.15360212524
1739,269241.3111325124
1740,206206.9584005572
1741,189818.22587571584
1742,184067.51264850982
1743,191914.76498046587
1744,322355.26604357467
1745,217226.1881622302
1746,198862.94290326908
1747,222422.8057364195
1748,225909.4707689106
1749,152805.86467928393
1750,131945.73392499587
1751,260157.9820693296
1752,104108.40432517696
1753,158144.99908035074
1754,196020.54094890144
1755,177505.45922511828
1756,139024.57977907115
1757,107156.04521648667
1758,150654.28487919224
1759,153152.26327426708
1760,163010.8591822849
1761,149521.43417058943
1762,165951.6442507233
1763,174529.32480482385
1764,95198.67062578187
1765,189372.35080859298
1766,193143.53633881896
1767,241544.22041657288
1768,146335.23894111405
1769,168828.73387889273
1770,169376.5442482786
1771,96488.53847389203
1772,138517.44115358382
1773,119935.52419444858
1774,142568.52321766654
1775,140231.22991183947
1776,131016.70825282065
1777,108550.94609122898
1778,155846.6104820358
1779,128573.76812014694
1780,173138.29432181083
1781,120620.06486107036
1782,75663.28383213142
1783,143579.05403686687
1784,114426.38813432388
1785,133931.26312364754
1786,98699.1316354525
1787,175594.1146807737
1788,66508.3026828341
1789,101826.58536222181
1790,46912.819982288755
1791,201227.1294914604
1792,162911.44113769464
1793,130198.3266786423
1794,180955.50838947797
1795,124428.81313470844
1796,137286.97421465127
1797,142474.0440954247
1798,112176.66091565671
1799,84582.18607898091
1800,124886.38045502733
1801,120059.40335848532
1802,127278.67958858225
1803,161938.6598201833
1804,149266.40368095366
1805,140958.69732096302
1806,140488.07622264547
1807,159099.4722201347
1808,128839.26857169345
1809,111671.84029047634
1810,146716.17621897196
1811,113499.70500499825
1812,101484.54636556166
1813,125248.90122411156
1814,96869.66152596916
1815,34774.71031820553
1816,119503.31912579958
1817,133769.30144366785
1818,183900.5799886241
1819,140328.50232735102
1820,50211.644661578466
1821,121611.11225257555
1822,159620.55406258802
1823,29132.502962849918
1824,142186.80561576135
1825,131874.11773642132
1826,95009.75678724577
1827,80330.69788271829
1828,135092.95676151232
1829,148139.38310595974
1830,157945.15364905132
1831,146785.52630983444
1832,63961.57311084494
1833,135164.26192431536
1834,140937.24092309864
1835,108144.0167416702
1836,128394.13820765563
1837,66809.7471118772
1838,105262.76175285643
1839,125232.54783558287
1840,128864.87703715457
1841,113498.23102094117
1842,81001.72555982624
1843,117243.85164055903
1844,129824.630037533
1845,120451.44341117213
1846,150276.25077725528
1847,156225.1491417014
1848,24485.159206679207
1849,125888.96559157735
1850,114685.19355112687
1851,152930.43362066068
1852,124246.08696556732
1853,127352.82170183805
1854,175190.66154567304
1855,157809.0170043084
1856,222400.74923525145
1857,146726.806764476
1858,141207.7476249374
1859,111765.71723033296
1860,160755.6410109831
1861,110870.78879820957
1862,277036.79594459257
1863,275829.474808799
1864,275842.81014384294
1865,347544.8835747426
1866,344935.34039497026
1867,237479.47910337558
1868,303687.46513520717
1869,225373.67240280053
1870,232064.97991388745
1871,249879.02384211752
1872,189596.98304986837
1873,243736.34961046244
1874,145523.97662860272
1875,193706.55029088794
1876,188271.391246545
1877,220150.48958540743
1878,207244.0418103422
1879,122206.23658187257
1880,120849.88797946868
1881,254121.97952374665
1882,253768.4883750492
1883,192313.23015667964
1884,207125.95229670592
1885,236773.18545107613
1886,286070.45066211815
1887,233417.2587170843
1888,278684.14896250574
1889,171661.91582096077
1890,101113.4830400889
1891,133157.72332276765
1892,94610.4924435009
1893,129466.73563036637
1894,105801.85201015696
1895,130127.62902188406
1896,131715.19603079045
1897,97863.92161750735
1898,128514.78010072233
1899,154897.93649239058
1900,143853.5106020394
1901,153075.43543539674
1902,131352.85730800405
1903,204192.89231746504
1904,123781.13614615993
1905,176927.14984393714
1906,143429.12874944566
1907,202972.69542338187
1908,115606.9026296289
1909,146490.79034058924
1910,129340.57700859697
1911,185324.06115724472
1912,285626.94028842414
1913,163189.79401773727
1914,57103.1745865416
1915,302831.99906856404
1916,67355.46924588364
1917,240728.89733646368
1918,139427.66485050088
1919,193522.94286712387
1920,159255.6198488205
1921,372187.65338901756
1922,337586.9239325032
1923,230307.48136614356
1924,208258.7813414185
1925,219770.65889826464
1926,370633.8038942325
1927,136629.12516298925
1928,166927.67610749346
1929,119068.64994362637
1930,123255.3649600501
1931,158528.03341713874
1932,146539.07946348272
1933,180726.513933494
1934,171355.44762474787
1935,164500.05852476577
1936,189588.7033778302
1937,175648.1427817879
1938,189989.7563942828
1939,243261.69489124755
1940,195265.50752999878
1941,170094.36723374305
1942,186884.62695291743
1943,204392.37800486188
1944,305451.8200770146
1945,363279.7834099092
1946,192416.4743141285
1947,281643.8941445459
1948,162444.6069437938
1949,267975.3730784287
1950,203604.9227409124
1951,284509.6322174525
1952,219643.56790765713
1953,194713.57014572504
1954,184802.60794681753
1955,123694.87989537104
1956,323442.8273581017
1957,153375.54545456835
1958,295275.6504690163
1959,135542.27277390356
1960,106625.3372595628
1961,121029.11743894301
1962,95046.64038351737
1963,114833.60455416853
1964,102117.62799209356
1965,139774.99343310576
1966,135719.11710867402
1967,281714.0563422786
1968,370130.4332754683
1969,364293.66132149694
1970,354853.5105866394
1971,427150.16486935783
1972,356146.1681723199
1973,282200.7970033117
1974,315029.35444374394
1975,309406.63445336244
1976,275292.06881562155
1977,345262.4818209772
1978,314896.10922964173
1979,318551.06830780616
1980,172857.94405546924
1981,344659.9609470704
1982,217929.34985094762
1983,202862.55320202315
1984,181718.9847761636
1985,224457.88256582583
1986,218619.48557360878
1987,192017.71692119158
1988,190613.65744104073
1989,208082.24722032098
1990,227944.47632555605
1991,218324.1657650449
1992,238808.5815618604
1993,184889.36570098007
1994,241405.00794752082
1995,181265.35172806575
1996,280432.2634718537
1997,308643.974639204
1998,291144.5255126661
1999,288931.7135801022
2000,304536.0554042646
2001,285735.2523986909
2002,267032.0634798567
2003,255282.98565224605
2004,280696.08799990907
2005,241129.68426239095
2006,220269.11366336214
2007,261139.02913665443
2008,216619.2465889443
2009,200977.35419683586
2010,216716.2677082558
2011,143142.72527032264
2012,187587.49741856882
2013,184930.78413460834
2014,198877.11933260586
2015,214560.46538059064
2016,204080.82107748394
2017,203100.60702305462
2018,101159.54828459793
2019,138332.37565798545
2020,88114.54974281916
2021,85273.23947036138
2022,177777.30916089925
2023,144529.75814033474
2024,286199.8006872288
2025,329152.7677503411
2026,180906.11029126158
2027,161198.22113442188
2028,160537.65830015158
2029,163748.4694418694
2030,270459.2168433276
2031,252207.5742784253
2032,272037.3454633121
2033,268487.7901485434
2034,181109.41164277843
2035,215041.76179962582
2036,223802.73824237613
2037,230775.98124454392
2038,321925.7063647439
2039,219408.8472678298
2040,326584.05930365424
2041,289226.8980275105
2042,210549.70409354067
2043,182254.5775763935
2044,183200.64341937806
2045,203773.96074182633
2046,135499.73482032435
2047,143315.71331761568
2048,148150.94907900936
2049,138342.94990560773
2050,177093.43263010646
2051,117377.95557708491
2052,116610.11576688592
2053,149365.30748915987
2054,104450.92037620337
2055,176980.91616750136
2056,147790.53801468166
2057,106101.3089783917
2058,221267.5289367563
2059,128764.01490721258
2060,188506.96018243325
2061,180815.41621171345
2062,118072.03197858145
2063,102894.65161741641
2064,125571.89832133462
2065,129706.34285096289
2066,170088.54583609395
2067,103207.14174053771
2068,138972.68367919407
2069,86665.97722790169
2070,114818.47774545976
2071,86473.05844739266
2072,160841.2672555101
2073,131671.20936367463
2074,179903.5644616409
2075,146378.46464808332
2076,127807.39492189593
2077,154043.35434135946
2078,110446.64602841204
2079,136474.96352791425
2080,118433.19351989345
2081,126818.0735854453
2082,107530.57769903168
2083,144667.6832044815
2084,94809.6886483169
2085,113750.86929658893
2086,113416.53966968157
2087,131953.65614674753
2088,97566.08103353844
2089,80317.06040666637
2090,138375.9306930293
2091,71665.27281368035
2092,139466.0536504849
2093,164215.09811598866
2094,118798.33029195422
2095,145042.36840957205
2096,79725.2174110231
2097,104263.1160419326
2098,150255.5857084355
2099,20371.857421130757
2100,20125.243463954306
2101,126413.39066039422
2102,144894.69747768214
2103,83002.82621451921
2104,140668.09053050843
2105,152177.44602801977
2106,45076.928161895135
2107,204985.44138894242
2108,125952.99800834456
2109,103026.57155851112
2110,122216.93335101102
2111,166369.86400916276
2112,124215.08429893479
2113,122243.16684561735
2114,132307.33099982922
2115,158278.55906830938
2116,100863.86903234397
2117,138715.18205217447
2118,108726.02370892209
2119,119506.21046244225
2120,120787.13250462792
2121,86849.4130921046
2122,89826.70010841824
2123,80092.3184085649
2124,161617.08493722638
2125,142567.2029339124
2126,145809.68303307414
2127,161162.7571903877
2128,151945.1495588827
2129,78953.25324596197
2130,126224.878957771
2131,126835.51691585174
2132,106620.68404207274
2133,121532.06036094413
2134,120452.55141526842
2135,116797.91602814393
2136,31399.102283641347
2137,101008.20517522236
2138,155635.9937020155
2139,152957.2790145392
2140,145357.8101618368
2141,161802.16218239488
2142,123869.90225770965
2143,152419.9800182887
2144,109388.19612764876
2145,143006.49790988886
2146,161246.53952071513
2147,138049.76167928986
2148,140460.6251482308
2149,171673.67451829673
2150,222625.04009590077
2151,127683.12955126236
2152,184692.61897371092
2153,204641.83204340853
2154,101896.49746224144
2155,154900.35972442385
2156,271255.8892684295
2157,243716.09242474556
2158,237907.8523793707
2159,227635.68698781286
2160,193251.27190696672
2161,251151.44096574862
2162,367996.0197713231
2163,360207.64707324025
2164,253752.4315299258
2165,190163.13981094328
2166,162538.03524808493
2167,213459.80677105766
2168,192428.06234322034
2169,199398.89474275452
2170,219098.42984575138
2171,152601.70660676504
2172,125522.07958153705
2173,156896.77618079004
2174,232066.96315868094
2175,276518.70600427163
2176,298354.936734608
2177,247301.70177655795
2178,221808.26557724213
2179,142274.10484625946
2180,199382.81166266068
2181,188970.50002056733
2182,218572.35333311046
2183,199067.979559968
2184,121832.32374818355
2185,126232.58895783217
2186,136785.65596379584
2187,162932.8363812816
2188,159307.96467332484
2189,304448.66884038434
2190,54041.81727718189
2191,51632.73848826261
2192,69875.82059035392
2193,113809.53598652521
2194,101164.00621911755
2195,106544.81918956724
2196,115603.39737680554
2197,105817.83516689227
2198,164471.0311827358
2199,176764.85057186813
2200,134997.48569446302
2201,139973.34428420546
2202,212483.52418660093
2203,122987.6582183392
2204,154615.38377136458
2205,106063.31312055723
2206,122725.27397742285
2207,191873.89882516576
2208,229470.22028734814
2209,205901.18159787764
2210,125608.78236613993
2211,110796.96430258953
2212,133759.40167576738
2213,106656.51631632517
2214,155119.1309873925
2215,95140.99869062798
2216,144321.3942636866
2217,77689.56595251826
2218,122554.39740779065
2219,119552.84706799209
2220,50712.938389849616
2221,303887.9907591486
2222,270657.59157537494
2223,295836.89575970185
2224,224398.16142004856
2225,108077.3880334486
2226,188485.20399031683
2227,229921.884044189
2228,285075.314462524
2229,244523.17051855024
2230,144289.03070235194
2231,213762.9587349467
2232,187812.71962543356
2233,197420.3366050073
2234,268633.92624175455
2235,248679.62383707042
2236,266376.0769468037
2237,329907.01552493847
2238,191313.18139883288
2239,129492.35361084179
2240,167759.98903151462
2241,150084.13558366382
2242,123100.75356488873
2243,123220.74936203205
2244,112327.97675766214
2245,104439.56609145121
2246,144419.30740918987
2247,118860.3721938217
2248,111809.70336574572
2249,125836.01964168693
2250,130073.689803747
2251,89017.65631450631
2252,188041.75888670154
2253,153278.9530760768
2254,166866.05667295877
2255,183760.34033317142
2256,187669.6843185561
2257,196905.58847869455
2258,167460.39852637728
2259,175182.13857373246
2260,107499.28807325143
2261,191033.8953359014
2262,206025.9684813926
2263,336263.46151132043
2264,440484.6209094499
2265,150397.30672640086
2266,279121.31966361357
2267,348175.34931350406
2268,373825.5199932789
2269,154459.50818214216
2270,203641.47503646777
2271,219392.31267572497
2272,249366.3472807199
2273,172592.99459485454
2274,180589.56244062737
2275,145077.97101653018
2276,196802.87533401116
2277,185068.69986494048
2278,149414.3625677037
2279,118814.23687471787
2280,106296.67258983699
2281,180418.13688858587
2282,193867.69879482617
2283,116923.55973927141
2284,128452.33319522801
2285,138431.42632333748
2286,115384.5886192316
2287,347773.1183688785
2288,270804.4890316853
2289,307276.84162868175
2290,395387.4443366312
2291,322692.7172465662
2292,394687.04833805014
2293,416681.7415288774
2294,350412.95303857257
2295,439612.1667713638
2296,247362.54218694512
2297,337492.27525345515
2298,338760.0783654392
2299,347630.853583377
2300,303001.93166391784
2301,307149.27430900605
2302,257872.5685336179
2303,244078.5824584472
2304,243512.72698424666
2305,205920.23803962898
2306,204049.60812620423
2307,208407.84359058284
2308,215129.06818386097
2309,305357.79887312476
2310,205026.6315757011
2311,212334.13560525537
2312,197550.19799056838
2313,182981.50176917936
2314,179607.54522554998
2315,196155.51440960835
2316,210726.28559112645
2317,195225.6171704242
2318,183544.54341078983
2319,187224.24390875097
2320,192370.79510394987
2321,236324.68790603545
2322,201721.24194847714
2323,193371.63170845783
2324,191906.5708734607
2325,225715.65223806017
2326,184178.77806063206
2327,210924.4505720936
2328,231155.9562102697
2329,189272.02211479552
2330,185166.74540100398
2331,325584.907663045
2332,350562.0005040852
2333,301994.5604103266
2334,249153.83020408335
2335,276198.4013978593
2336,299383.0885657049
2337,203921.17938811766
2338,261766.4985851215
2339,230437.0295972328
2340,398502.0001998163
2341,208600.06855557757
2342,243576.35969261918
2343,236238.62941393035
2344,229053.61966473595
2345,239828.4244518797
2346,214797.13083488916
2347,205649.07108724865
2348,248643.30194048505
2349,205615.252782536
2350,312567.9509886082
2351,273054.69052798767
2352,256393.22656793986
2353,259773.34246790083
2354,136942.66344860455
2355,148893.37153184006
2356,177873.76525356632
2357,213241.0058503158
2358,206343.579665057
2359,124652.4590594261
2360,123997.1979313806
2361,144890.51465752977
2362,273259.9177153285
2363,160971.13541976782
2364,187518.85069006006
2365,236509.42178461934
2366,179856.9332600958
2367,209699.38366850422
2368,217227.83704629834
2369,210432.5423374033
2370,170142.94695649552
2371,171879.11385323177
2372,200887.03786108393
2373,299855.7069086098
2374,320337.2837595141
2375,238196.58401753055
2376,303578.7664258211
2377,337134.83484971174
2378,145792.46984911198
2379,223537.2257031909
2380,169554.5955501924
2381,168419.6835433473
2382,217949.15705478354
2383,204989.41510830866
2384,251999.45310268924
2385,166666.28818707564
2386,135964.99788302684
2387,120326.01374559721
2388,112114.50133769179
2389,120213.70687656384
2390,143436.808828849
2391,138545.03342153807
2392,106102.89406783413
2393,166146.466657468
2394,125383.86831373721
2395,203593.92976796615
2396,136742.80479444948
2397,222182.4552347886
2398,116661.89358183346
2399,55314.77671229828
2400,52978.79567434359
2401,120357.1023266135
2402,134828.5780717542
2403,138779.6314857786
2404,140293.03823368635
2405,167027.65755206253
2406,146176.61104470713
2407,140348.6787047867
2408,159119.34803197207
2409,116752.97098781308
2410,199367.80561851466
2411,108530.59507860942
2412,166591.93811900984
2413,117527.25294793036
2414,156063.89042594412
2415,121263.12676356535
2416,126091.32130440883
2417,125928.08255968697
2418,125215.41669578792
2419,135426.30431471148
2420,119234.64942785178
2421,468008.75498856476
2422,105382.86453417875
2423,136224.15676647122
2424,131276.95387610805
2425,184116.38470575245
2426,128697.50549533742
2427,126908.4463817724
2428,172739.0966378342
2429,90591.93982367427
2430,132850.18882991828
2431,90129.2932965369
2432,138687.6210993008
2433,138824.1596174161
2434,131179.32098531057
2435,152663.46065940987
2436,122339.74632195302
2437,92311.16487272212
2438,112845.80384899862
2439,118102.48047546158
2440,130672.2612259126
2441,122269.6082134759
2442,98838.16470692086
2443,138222.738434694
2444,121394.2544758796
2445,106918.65930226189
2446,131535.69314147334
2447,205466.74602859933
2448,128322.46127184713
2449,120091.31122452847
2450,155156.559093273
2451,121357.51152424028
2452,194888.60755577707
2453,104551.15191246988
2454,118597.30907503329
2455,136226.79934083554
2456,174267.764516143
2457,126887.3595082045
2458,128953.65567315323
2459,103913.04747397057
2460,137627.7631244096
2461,123964.67233865545
2462,132005.63128788373
2463,133029.85584220605
2464,181352.08160857018
2465,138493.19786915253
2466,127919.09796766282
2467,160146.14731706423
2468,75063.93616090962
2469,73386.73415590476
2470,185346.904029164
2471,225445.79519683658
2472,158371.98507327575
2473,110670.41036377382
2474,28691.25341250724
2475,221830.41245465807
2476,103149.93155652774
2477,120329.31023892306
2478,154736.23106962978
2479,99191.38263692276
2480,145784.70564633445
2481,133526.63222365687
2482,141365.83696367685
2483,93117.02056972019
2484,128445.74954737397
2485,127613.04130343138
2486,144038.39109267853
2487,195492.16899632732
2488,179244.36837438133
2489,151710.56428853213
2490,159396.8317917037
2491,118886.42677001329
2492,193095.90117586113
2493,146517.45173843752
2494,153177.90589757508
2495,69486.01386814215
2496,214345.71661642054
2497,158141.26552912046
2498,98776.52123356203
2499,77614.97754745104
2500,123700.74821302865
2501,152463.4538216726
2502,152354.51742667926
2503,110004.68414550694
2504,559542.182003496
2505,223975.08742117428
2506,258626.40883621052
2507,283823.14320602897
2508,262564.84808234486
2509,227886.71671195142
2510,221444.8510391143
2511,190326.8923600132
2512,210021.1873961346
2513,242712.5575265335
2514,279654.23309580144
2515,140665.9921298602
2516,178687.0433197671
2517,136613.8147232642
2518,151655.88215231546
2519,228195.29890114535
2520,222459.87831160496
2521,201462.58788536466
2522,224730.7088806458
2523,119112.0549894741
2524,141516.9497989586
2525,131921.73705494334
2526,145480.8802731674
2527,118365.38436586224
2528,120618.51422724104
2529,143805.83884956676
2530,128643.7841818285
2531,248662.76664128015
2532,228275.68590818567
2533,208335.1169881079
2534,241141.0971084584
2535,276917.63821145124
2536,235332.3402198893
2537,239340.75581199757
2538,197105.63208334605
2539,204080.86489740002
2540,189490.66684266835
2541,196286.81003543828
2542,171261.67816508748
2543,111727.38614300895
2544,111003.86586427875
2545,130621.60599802947
2546,121670.96924696234
2547,159448.80161276995
2548,165910.2759423823
2549,150618.2848396051
2550,671038.9361830747
2551,137806.89620200382
2552,137016.15384995716
2553,69121.55949022865
2554,65998.59553576508
2555,100874.21677919154
2556,80620.48835311737
2557,95884.75815476195
2558,136506.13598615004
2559,118277.75132264406
2560,138734.66403314227
2561,140868.32586823415
2562,136060.43273895094
2563,130770.35781152674
2564,185988.84560389235
2565,118141.50702201377
2566,131878.07016704453
2567,104548.62507044151
2568,183908.49105551827
2569,199577.50996757753
2570,125269.78859248688
2571,178691.99547393958
2572,168123.5444876845
2573,226016.14087618503
2574,181687.42352320743
2575,148677.02017826645
2576,128880.79163252108
2577,153648.96212780947
2578,85435.20470424125
2579,11216.968420918332
2580,98020.48616149463
2581,128048.94069449592
2582,149856.25534635072
2583,260145.4019575621
2584,193353.70164492528
2585,198251.6495436097
2586,234975.98885987198
2587,205795.9744458265
2588,138032.2363637559
2589,165589.70286927407
2590,237692.5804842495
2591,243707.52255302726
2592,228503.038105157
2593,266428.56206967204
2594,185659.76428114309
2595,228360.90135859617
2596,317282.2414532469
2597,212931.68787758367
2598,278246.2564052335
2599,344133.59295761446
2600,671099.4800862949
2601,155420.24238036852
2602,67480.63398271566
2603,84204.64464496146
2604,68288.14489108254
2605,74068.27990720654
2606,159969.9473696577
2607,228607.0244286313
2608,210943.7100634795
2609,182062.4878302028
2610,104621.37580058689
2611,118141.74966009706
2612,168606.32150662912
2613,133351.4385544504
2614,104023.66710801155
2615,154876.0404935379
2616,170718.13210091647
2617,198962.5372109305
2618,240336.25572839868
2619,209094.93052350834
2620,175915.3485534466
2621,173288.32369350863
2622,185127.98259995633
2623,238061.37194267043
2624,298164.2812008017
2625,275903.30667903135
2626,171267.26161537052
2627,166218.44568423252
2628,401821.9448536505
2629,430528.99048131926
2630,326273.5592925546
2631,424294.17025715066
2632,370676.80213942507
2633,282441.64277917775
2634,388787.36621207744
2635,172498.31725096027
2636,180881.26017329702
2637,213231.25347457628
2638,269660.9317713056
2639,180749.92777032906
2640,155542.1554696624
2641,93846.32197827648
2642,196327.54039318708
2643,112000.52167452464
2644,120853.14087770518
2645,110905.00661519624
2646,96758.43378405052
2647,113000.68458902068
2648,130877.21779324359
2649,142191.68612507568
2650,122762.72481479263
2651,134612.34990474558
2652,366271.08054431854
2653,247008.3485361099
2654,247325.16588858273
2655,387300.3183570241
2656,315011.78630932246
2657,348877.8428655134
2658,299282.05188873236
2659,302548.8321397597
2660,345209.1494182048
2661,335577.2097484552
2662,358185.28405493475
2663,277857.68052244186
2664,292724.38586249494
2665,318531.98536740337
2666,289588.51248752093
2667,193774.75317981155
2668,199867.31270712664
2669,192621.45978406924
2670,278360.4320602176
2671,203050.9317782092
2672,200021.55991654357
2673,199366.19684224075
2674,203246.6030001277
2675,172139.00596566722
2676,214058.2111244751
2677,204520.74558953603
2678,256937.17548071503
2679,269139.7250462255
2680,267504.98938528553
2681,389950.14999442385
2682,302860.6105040752
2683,445398.4859429683
2684,294708.3937608986
2685,314912.88756001345
2686,246885.0646766414
2687,291251.7692559998
2688,222489.24188347967
2689,210087.99947165235
2690,384150.93426300876
2691,204119.61259278108
2692,132649.1279229531
2693,213604.50299152537
2694,148874.1404905118
2695,213059.71519797132
2696,200467.28061879228
2697,190252.3514464785
2698,220313.0472176183
2699,185252.68082052795
2700,161396.96505955316
2701,163147.99340638495
2702,115724.88168374589
2703,151595.11371635704
2704,137972.40206032165
2705,109801.52129762585
2706,106974.20204383915
2707,128353.40894055692
2708,122382.07168823306
2709,104444.09222974931
2710,128564.4732008581
2711,475569.4677911381
2712,365615.4132703007
2713,179711.35696782137
2714,157121.7834866218
2715,173101.20925371395
2716,152710.9132593267
2717,186704.81497822062
2718,223465.24177771516
2719,166198.7618919185
2720,191424.923275467
2721,131825.45386629656
2722,174707.22708565684
2723,157797.84426992957
2724,128284.90973308065
2725,127950.12467040436
2726,141856.50633688143
2727,153329.07033943757
2728,180128.0052450305
2729,132259.91882664827
2730,137879.12877367786
2731,127655.92069649254
2732,120818.16703714209
2733,150373.140136283
2734,122117.76121754097
